Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201601,430,38300, ,Pittsburgh  PA ,78,78,22270,2,4,443,2,7,889,1,6,592,55,55,17224,0,0,0,1,4,565,0,0,0
201601,430,48260, ,Weirton-Steubenville  WV-OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,438,30340, ,Lewiston-Auburn  ME ,3,3,609,0,0,0,0,0,0,0,0,0,3,3,609,0,0,0,0,0,0,0,0,0
201601,438,38860, ,Portland-South Portland  ME ,64,64,14832,4,8,1050,0,0,0,1,5,215,35,35,7954,3,6,775,0,0,0,0,0,0
201601,440,10540, ,Albany  OR ,19,19,4730,0,0,0,0,0,0,0,0,0,15,15,3917,0,0,0,0,0,0,0,0,0
201601,440,18700, ,Corvallis  OR ,4,4,835,0,0,0,0,0,0,0,0,0,4,4,835,0,0,0,0,0,0,0,0,0
201601,440,31020, ,Longview  WA ,8,8,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,506,506,139544,8,16,3088,6,22,3588,9,384,39728,391,391,103608,6,12,2235,6,22,3588,9,384,39728
201601,440,41420, ,Salem  OR ,20,20,5543,1,2,344,0,0,0,6,116,14121,20,20,5543,1,2,344,0,0,0,6,116,14121
201601,444,39380,C,Pueblo  CO ,10,10,1360,0,0,0,0,0,0,0,0,0,10,10,1360,0,0,0,0,0,0,0,0,0
201601,450,20500,C,Durham-Chapel Hill  NC ,181,181,43184,0,0,0,1,4,520,1,26,1773,83,83,24523,0,0,0,1,4,520,0,0,0
201601,450,39580,C,Raleigh  NC ,546,546,116885,1,2,316,0,0,0,0,0,0,512,512,109869,1,2,316,0,0,0,0,0,0
201601,452,39660, ,Rapid City  SD ,21,21,3177,0,0,0,0,0,0,0,0,0,18,18,2750,0,0,0,0,0,0,0,0,0
201601,454,39820, ,Redding  CA ,4,4,864,0,0,0,0,0,0,0,0,0,4,4,864,0,0,0,0,0,0,0,0,0
201601,456,16180,C,Carson City  NV ,3,3,1080,0,0,0,0,0,0,0,0,0,3,3,1080,0,0,0,0,0,0,0,0,0
201601,456,39900,C,Reno  NV ,132,132,32132,0,0,0,0,0,0,6,115,12611,110,110,24719,0,0,0,0,0,0,6,115,12611
201601,462,40340, ,Rochester  MN ,27,27,7468,0,0,0,0,0,0,2,192,19238,27,27,7468,0,0,0,0,0,0,2,192,19238
201601,464,40380, ,Rochester  NY ,59,59,16301,0,0,0,0,0,0,3,20,2084,46,46,14082,0,0,0,0,0,0,2,15,1377
201601,466,40420, ,Rockford  IL ,6,6,1477,0,0,0,0,0,0,0,0,0,6,6,1477,0,0,0,0,0,0,0,0,0
201601,470,40660, ,Rome  GA ,6,6,1080,0,0,0,0,0,0,0,0,0,6,6,1080,0,0,0,0,0,0,0,0,0
201601,472,40900,C,Sacramento--Roseville--Arden-Arcade  CA ,352,352,109874,0,0,0,0,0,0,2,138,21518,347,347,108218,0,0,0,0,0,0,2,138,21518
201601,474,13020, ,Bay City  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,474,33220, ,Midland  MI ,2,2,204,0,0,0,0,0,0,0,0,0,2,2,204,0,0,0,0,0,0,0,0,0
201601,474,40980, ,Saginaw  MI ,4,4,908,0,0,0,0,0,0,0,0,0,4,4,908,0,0,0,0,0,0,0,0,0
201601,476,41180, ,St. Louis  MO-IL ,300,300,72771,0,0,0,4,15,1625,6,103,10496,237,237,53464,0,0,0,4,15,1625,3,60,5861
201601,482,36260, ,Ogden-Clearfield  UT ,168,168,39101,0,0,0,3,11,1629,4,101,10032,132,132,29173,0,0,0,1,4,545,3,96,9233
201601,482,39340, ,Provo-Orem  UT ,247,247,63240,0,0,0,3,12,1762,5,85,7914,234,234,59837,0,0,0,0,0,0,3,26,1904
201601,482,41620, ,Salt Lake City  UT ,269,269,61754,0,0,0,0,0,0,7,94,6773,206,206,44788,0,0,0,0,0,0,2,32,1908
201601,488,41860,C,San Francisco-Oakland-Hayward  CA ,333,333,127699,0,0,0,2,6,1886,11,500,112054,276,276,108182,0,0,0,2,6,1886,4,341,85499
201601,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,158,158,49735,0,0,0,1,4,331,14,983,83807,93,93,31205,0,0,0,1,4,331,12,790,49330
201601,488,42100, ,Santa Cruz-Watsonville  CA ,8,8,1889,0,0,0,0,0,0,1,6,610,0,0,0,0,0,0,0,0,0,0,0,0
201601,488,42220, ,Santa Rosa  CA ,11,11,2133,0,0,0,0,0,0,0,0,0,11,11,2133,0,0,0,0,0,0,0,0,0
201601,488,44700, ,Stockton-Lodi  CA ,68,68,16722,0,0,0,0,0,0,0,0,0,68,68,16722,0,0,0,0,0,0,0,0,0
201601,488,46700, ,Vallejo-Fairfield  CA ,25,25,7125,0,0,0,0,0,0,0,0,0,25,25,7125,0,0,0,0,0,0,0,0,0
201601,496,25980, ,Hinesville  GA ,32,32,7658,0,0,0,0,0,0,0,0,0,32,32,7658,0,0,0,0,0,0,0,0,0
201601,496,42340, ,Savannah  GA ,129,129,30439,0,0,0,0,0,0,0,0,0,126,126,30050,0,0,0,0,0,0,0,0,0
201601,500,14740,C,Bremerton-Silverdale  WA ,58,58,17003,1,2,236,3,12,1735,0,0,0,58,58,17003,1,2,236,3,12,1735,0,0,0
201601,500,34580, ,Mount Vernon-Anacortes  WA ,22,22,4590,0,0,0,0,0,0,0,0,0,8,8,1717,0,0,0,0,0,0,0,0,0
201601,500,36500, ,Olympia-Tumwater  WA ,46,46,11784,0,0,0,0,0,0,0,0,0,46,46,11784,0,0,0,0,0,0,0,0,0
201601,500,42660,C,Seattle-Tacoma-Bellevue  WA ,738,738,236385,31,62,12652,10,38,8157,18,761,89639,691,691,219713,30,60,12399,10,38,8157,14,710,84838
201601,512,43580, ,Sioux City  IA-NE-SD ,5,5,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,515,21140, ,Elkhart-Goshen  IN ,17,17,3922,0,0,0,0,0,0,0,0,0,17,17,3922,0,0,0,0,0,0,0,0,0
201601,515,35660, ,Niles-Benton Harbor  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,515,43780, ,South Bend-Mishawaka  IN-MI ,9,9,1931,0,0,0,0,0,0,0,0,0,9,9,1931,0,0,0,0,0,0,0,0,0
201601,518,17660, ,Coeur dAlene  ID ,53,53,12671,2,4,269,0,0,0,1,15,1311,14,14,4522,0,0,0,0,0,0,0,0,0
201601,518,44060, ,Spokane-Spokane Valley  WA ,52,52,12189,2,4,599,0,0,0,6,141,14620,40,40,10095,0,0,0,0,0,0,5,114,11923
201601,520,44180, ,Springfield  MO ,27,27,4882,0,0,0,0,0,0,2,71,2951,19,19,3495,0,0,0,0,0,0,0,0,0
201601,521,44140, ,Springfield  MA ,2,2,298,0,0,0,0,0,0,0,0,0,1,1,112,0,0,0,0,0,0,0,0,0
201601,522,44100, ,Springfield  IL ,2,2,165,0,0,0,0,0,0,0,0,0,2,2,165,0,0,0,0,0,0,0,0,0
201601,524,44300, ,State College  PA ,6,6,1670,0,0,0,0,0,0,0,0,0,6,6,1670,0,0,0,0,0,0,0,0,0
201601,532,45060, ,Syracuse  NY ,12,12,2814,0,0,0,1,3,326,1,5,307,11,11,2714,0,0,0,0,0,0,0,0,0
201601,533,45220, ,Tallahassee  FL ,48,48,8423,0,0,0,1,3,390,2,45,4599,9,9,877,0,0,0,0,0,0,0,0,0
201601,534,45780, ,Toledo  OH ,39,39,9416,0,0,0,0,0,0,0,0,0,28,28,6944,0,0,0,0,0,0,0,0,0
201601,536,46060,C,Tucson  AZ ,153,153,42123,1,2,98,0,0,0,3,82,9639,100,100,29085,0,0,0,0,0,0,0,0,0
201601,538,46140,C,Tulsa  OK ,206,206,41817,0,0,0,0,0,0,0,0,0,205,205,41732,0,0,0,0,0,0,0,0,0
201601,540,46340, ,Tyler  TX ,27,27,10249,0,0,0,0,0,0,0,0,0,27,27,10249,0,0,0,0,0,0,0,0,0
201601,545,47260, ,Virginia Beach-Norfolk-Newport News  VA-NC ,268,268,54164,4,8,912,0,0,0,3,175,12790,246,246,51385,4,8,912,0,0,0,3,175,12790
201601,546,47300, ,Visalia-Porterville  CA ,38,38,11642,0,0,0,0,0,0,0,0,0,38,38,11642,0,0,0,0,0,0,0,0,0
201601,548,12580,C,Baltimore-Columbia-Towson  MD ,312,312,68832,1,2,261,1,3,393,4,90,9489,277,277,62510,0,0,0,0,0,0,1,27,3000
201601,548,15680,C,California-Lexington Park  MD ,35,35,7898,0,0,0,0,0,0,1,5,955,35,35,7898,0,0,0,0,0,0,1,5,955
201601,548,16540,C,Chambersburg-Waynesboro  PA ,18,18,3091,0,0,0,0,0,0,0,0,0,13,13,2523,0,0,0,0,0,0,0,0,0
201601,548,25180, ,Hagerstown-Martinsburg  MD-WV ,70,70,10994,0,0,0,0,0,0,0,0,0,70,70,10994,0,0,0,0,0,0,0,0,0
201601,548,47900, ,Washington-Arlington-Alexandria  DC-VA-MD-WV ,1045,1045,185435,6,12,1102,0,0,0,22,761,70592,974,974,168150,2,4,440,0,0,0,21,620,60773
201601,548,49020, ,Winchester  VA-WV ,25,25,6054,0,0,0,0,0,0,0,0,0,25,25,6054,0,0,0,0,0,0,0,0,0
201601,554,48140, ,Wausau  WI ,5,5,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,556,48620, ,Wichita  KS ,45,45,9011,2,4,410,0,0,0,1,9,135,12,12,2860,0,0,0,0,0,0,0,0,0
201601,558,48700, ,Williamsport  PA ,1,1,186,0,0,0,0,0,0,0,0,0,1,1,186,0,0,0,0,0,0,0,0,0
201601,566,49660, ,Youngstown-Warren-Boardman  OH-PA ,9,9,1963,0,0,0,0,0,0,0,0,0,2,2,360,0,0,0,0,0,0,0,0,0
201601,999,10180, ,Abilene  TX ,10,10,1868,0,0,0,0,0,0,0,0,0,10,10,1868,0,0,0,0,0,0,0,0,0
201601,999,10500, ,Albany  GA ,17,17,1997,1,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,10780, ,Alexandria  LA ,18,18,3258,1,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,11260,C,Anchorage  AK ,54,54,15782,1,2,258,1,3,515,1,16,2530,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,11500, ,Anniston-Oxford-Jacksonville  AL ,3,3,464,0,0,0,1,4,554,0,0,0,3,3,464,0,0,0,1,4,554,0,0,0
201601,999,12260, ,Augusta-Richmond County  GA-SC ,189,189,35364,0,0,0,0,0,0,1,28,817,56,56,12038,0,0,0,0,0,0,0,0,0
201601,999,12420, ,Austin-Round Rock  TX ,771,771,172623,20,40,5906,0,0,0,22,900,85047,656,656,149078,18,36,5654,0,0,0,22,900,85047
201601,999,12540, ,Bakersfield  CA ,124,124,26124,1,2,250,0,0,0,2,32,2939,20,20,3199,0,0,0,0,0,0,0,0,0
201601,999,12620, ,Bangor  ME ,1,1,250,0,0,0,0,0,0,0,0,0,1,1,250,0,0,0,0,0,0,0,0,0
201601,999,12940,C,Baton Rouge  LA ,225,225,47412,0,0,0,0,0,0,1,18,2473,87,87,16334,0,0,0,0,0,0,0,0,0
201601,999,13140, ,Beaumont-Port Arthur  TX ,42,42,8929,0,0,0,0,0,0,0,0,0,42,42,8929,0,0,0,0,0,0,0,0,0
201601,999,13220,C,Beckley  WV ,4,4,580,0,0,0,0,0,0,0,0,0,1,1,80,0,0,0,0,0,0,0,0,0
201601,999,13380, ,Bellingham  WA ,54,54,13503,1,2,282,0,0,0,3,52,4820,21,21,5353,0,0,0,0,0,0,2,17,1343
201601,999,13740, ,Billings  MT ,27,27,5786,0,0,0,0,0,0,0,0,0,27,27,5786,0,0,0,0,0,0,0,0,0
201601,999,13780, ,Binghamton  NY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,13900, ,Bismarck  ND ,29,29,5122,0,0,0,0,0,0,0,0,0,22,22,3636,0,0,0,0,0,0,0,0,0
201601,999,13980, ,Blacksburg-Christiansburg-Radford  VA ,5,5,1446,0,0,0,0,0,0,1,5,288,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,15260, ,Brunswick  GA ,35,35,9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,15540, ,Burlington-South Burlington  VT ,15,15,3540,3,6,573,1,4,618,1,30,3008,13,13,3105,3,6,573,1,4,618,1,30,3008
201601,999,16220, ,Casper  WY ,8,8,1982,0,0,0,0,0,0,0,0,0,8,8,1982,0,0,0,0,0,0,0,0,0
201601,999,16580, ,Champaign-Urbana  IL ,9,9,1748,0,0,0,0,0,0,1,25,2970,7,7,1326,0,0,0,0,0,0,1,25,2970
201601,999,16700,C,Charleston-North Charleston  SC ,386,386,109201,0,0,0,0,0,0,3,81,3148,261,261,80121,0,0,0,0,0,0,0,0,0
201601,999,16820, ,Charlottesville  VA ,33,33,15332,0,0,0,0,0,0,0,0,0,33,33,15332,0,0,0,0,0,0,0,0,0
201601,999,16940, ,Cheyenne  WY ,17,17,3466,0,0,0,1,4,361,0,0,0,17,17,3466,0,0,0,1,4,361,0,0,0
201601,999,17020, ,Chico  CA ,22,22,4296,0,0,0,0,0,0,0,0,0,22,22,4296,0,0,0,0,0,0,0,0,0
201601,999,17300,C,Clarksville  TN-KY ,90,90,13391,1,2,250,7,28,1071,2,14,500,89,89,13319,1,2,250,7,28,1071,2,14,500
201601,999,17780, ,College Station-Bryan  TX ,90,90,15238,22,44,3674,12,48,5391,17,366,26594,90,90,15238,22,44,3674,12,48,5391,17,366,26594
201601,999,17820,C,Colorado Springs  CO ,202,202,83048,0,0,0,0,0,0,2,11,1391,202,202,83048,0,0,0,0,0,0,2,11,1391
201601,999,18880,C,Crestview-Fort Walton Beach-Destin  FL ,205,205,77079,0,0,0,1,4,574,0,0,0,201,201,76533,0,0,0,1,4,574,0,0,0
201601,999,19060, ,Cumberland  MD-WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,19180, ,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,19500, ,Decatur  IL ,1,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,20220, ,Dubuque  IA ,5,5,785,0,0,0,0,0,0,0,0,0,5,5,785,0,0,0,0,0,0,0,0,0
201601,999,20260, ,Duluth  MN-WI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,20940, ,El Centro  CA ,4,4,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,21420, ,Enid  OK ,1,1,300,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
201601,999,21660, ,Eugene  OR ,33,33,8489,0,0,0,0,0,0,1,10,933,21,21,5422,0,0,0,0,0,0,1,10,933
201601,999,21780, ,Evansville  IN-KY ,20,20,5551,5,10,1500,0,0,0,2,100,14250,19,19,5378,5,10,1500,0,0,0,2,100,14250
201601,999,21820,C,Fairbanks  AK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,22140,C,Farmington  NM ,6,6,1041,0,0,0,0,0,0,0,0,0,6,6,1041,0,0,0,0,0,0,0,0,0
201601,999,22220, ,Fayetteville-Springdale-Rogers  AR-MO ,239,239,54339,12,24,3245,0,0,0,1,16,1146,203,203,47577,12,24,3245,0,0,0,0,0,0
201601,999,22380, ,Flagstaff  AZ ,11,11,3138,0,0,0,0,0,0,0,0,0,11,11,3138,0,0,0,0,0,0,0,0,0
201601,999,22500, ,Florence  SC ,19,19,2918,1,2,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,22520, ,Florence-Muscle Shoals  AL ,13,13,1362,0,0,0,0,0,0,0,0,0,5,5,417,0,0,0,0,0,0,0,0,0
201601,999,22540, ,Fond du Lac  WI ,1,1,350,0,0,0,0,0,0,1,9,338,1,1,350,0,0,0,0,0,0,0,0,0
201601,999,22660,C,Fort Collins  CO ,76,76,20623,0,0,0,0,0,0,0,0,0,76,76,20623,0,0,0,0,0,0,0,0,0
201601,999,22900, ,Fort Smith  AR-OK ,19,19,3161,3,6,537,1,3,255,0,0,0,9,9,1913,3,6,537,0,0,0,0,0,0
201601,999,23460, ,Gadsden  AL ,3,3,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,24220, ,Grand Forks  ND-MN ,2,2,353,0,0,0,0,0,0,1,70,6049,2,2,353,0,0,0,0,0,0,1,70,6049
201601,999,24260, ,Grand Island  NE ,1,1,14,0,0,0,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0
201601,999,24300,C,Grand Junction  CO ,37,37,8982,0,0,0,0,0,0,1,5,336,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,24500, ,Great Falls  MT ,4,4,1307,0,0,0,0,0,0,1,12,1704,4,4,1307,0,0,0,0,0,0,1,12,1704
201601,999,25060, ,Gulfport-Biloxi-Pascagoula  MS ,109,109,18331,0,0,0,0,0,0,1,9,762,73,73,13068,0,0,0,0,0,0,0,0,0
201601,999,25620, ,Hattiesburg  MS ,3,3,1136,1,2,172,3,9,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,25940, ,Hilton Head Island-Bluffton-Beaufort  SC ,48,48,15116,0,0,0,0,0,0,1,33,4400,48,48,15116,0,0,0,0,0,0,1,33,4400
201601,999,26140, ,Homosassa Springs  FL ,18,18,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,26380, ,Houma-Thibodaux  LA ,44,44,7989,0,0,0,0,0,0,0,0,0,44,44,7989,0,0,0,0,0,0,0,0,0
201601,999,27100, ,Jackson  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,27340,C,Jacksonville  NC ,59,59,8047,0,0,0,0,0,0,1,6,472,59,59,8047,0,0,0,0,0,0,1,6,472
201601,999,27980,C,Kahului-Wailuku-Lahaina  HI ,16,16,4665,0,0,0,0,0,0,0,0,0,16,16,4665,0,0,0,0,0,0,0,0,0
201601,999,28420,C,Kennewick-Richland  WA ,90,90,25893,1,2,186,0,0,0,1,10,776,50,50,14085,0,0,0,0,0,0,0,0,0
201601,999,28660,C,Killeen-Temple  TX ,156,156,25222,6,12,801,0,0,0,0,0,0,125,125,19167,5,10,650,0,0,0,0,0,0
201601,999,29100, ,La Crosse-Onalaska  WI-MN ,7,7,1675,1,2,300,0,0,0,0,0,0,5,5,1274,1,2,300,0,0,0,0,0,0
201601,999,29460, ,Lakeland-Winter Haven  FL ,226,226,40291,0,0,0,0,0,0,0,0,0,215,215,38842,0,0,0,0,0,0,0,0,0
201601,999,29540, ,Lancaster  PA ,4,4,1325,0,0,0,0,0,0,0,0,0,3,3,1136,0,0,0,0,0,0,0,0,0
201601,999,29700, ,Laredo  TX ,76,76,11106,1,2,147,1,4,191,1,53,3313,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,30020, ,Lawton  OK ,8,8,1545,0,0,0,0,0,0,0,0,0,8,8,1545,0,0,0,0,0,0,0,0,0
201601,999,30300, ,Lewiston  ID-WA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,30860, ,Logan  UT-ID ,5,5,1776,0,0,0,0,0,0,0,0,0,5,5,1776,0,0,0,0,0,0,0,0,0
201601,999,31340, ,Lynchburg  VA ,20,20,4477,0,0,0,0,0,0,0,0,0,20,20,4477,0,0,0,0,0,0,0,0,0
201601,999,33540,C,Missoula  MT ,10,10,1595,1,2,95,0,0,0,0,0,0,10,10,1595,1,2,95,0,0,0,0,0,0
201601,999,33860, ,Montgomery  AL ,60,60,13572,0,0,0,0,0,0,0,0,0,54,54,12746,0,0,0,0,0,0,0,0,0
201601,999,36100, ,Ocala  FL ,72,72,11745,0,0,0,0,0,0,0,0,0,72,72,11745,0,0,0,0,0,0,0,0,0
201601,999,36980, ,Owensboro  KY ,9,9,857,0,0,0,0,0,0,0,0,0,9,9,857,0,0,0,0,0,0,0,0,0
201601,999,37340, ,Palm Bay-Melbourne-Titusville  FL ,106,106,35759,0,0,0,0,0,0,0,0,0,106,106,35759,0,0,0,0,0,0,0,0,0
201601,999,37460, ,Panama City  FL ,17,17,4314,1,2,248,0,0,0,0,0,0,17,17,4314,1,2,248,0,0,0,0,0,0
201601,999,38060,C,Phoenix-Mesa-Scottsdale  AZ ,1234,1234,335827,12,24,1854,3,11,1967,11,966,136663,1197,1197,327793,12,24,1854,3,11,1967,11,966,136663
201601,999,38340, ,Pittsfield  MA ,1,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,38540, ,Pocatello  ID ,7,7,788,0,0,0,0,0,0,0,0,0,2,2,246,0,0,0,0,0,0,0,0,0
201601,999,39140, ,Prescott  AZ ,76,76,20730,0,0,0,0,0,0,0,0,0,76,76,20730,0,0,0,0,0,0,0,0,0
201601,999,40060, ,Richmond  VA ,240,240,45854,0,0,0,0,0,0,0,0,0,234,234,44917,0,0,0,0,0,0,0,0,0
201601,999,41100, ,St. George  UT ,96,96,18046,0,0,0,0,0,0,0,0,0,35,35,8662,0,0,0,0,0,0,0,0,0
201601,999,41500, ,Salinas  CA ,30,30,7785,0,0,0,0,0,0,1,40,5821,30,30,7785,0,0,0,0,0,0,1,40,5821
201601,999,41540, ,Salisbury  MD-DE ,194,194,30126,4,8,1058,2,7,904,2,29,1775,193,193,30008,4,8,1058,2,7,904,2,29,1775
201601,999,41660,C,San Angelo  TX ,8,8,1897,0,0,0,0,0,0,0,0,0,8,8,1897,0,0,0,0,0,0,0,0,0
201601,999,41700,C,San Antonio-New Braunfels  TX ,455,455,105033,10,20,2199,3,12,1193,35,405,38818,400,400,93602,10,20,2199,3,12,1193,33,389,36854
201601,999,41740,C,San Diego-Carlsbad  CA ,116,116,42043,2,4,677,10,30,5059,10,444,24999,112,112,39763,2,4,677,10,30,5059,9,435,23102
201601,999,42020, ,San Luis Obispo-Paso Robles-Arroyo Grande  CA ,24,24,9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,42200, ,Santa Maria-Santa Barbara  CA ,4,4,5407,0,0,0,0,0,0,0,0,0,4,4,5407,0,0,0,0,0,0,0,0,0
201601,999,42540, ,Scranton--Wilkes-Barre--Hazleton  PA ,1,1,247,0,0,0,1,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,43100, ,Sheboygan  WI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,43340, ,Shreveport-Bossier City  LA ,75,75,15974,0,0,0,0,0,0,6,82,3000,31,31,5149,0,0,0,0,0,0,6,82,3000
201601,999,43420, ,Sierra Vista-Douglas  AZ ,11,11,1676,0,0,0,0,0,0,1,6,635,11,11,1676,0,0,0,0,0,0,0,0,0
201601,999,43620, ,Sioux Falls  SD ,27,27,4996,0,0,0,1,4,282,2,162,22109,27,27,4996,0,0,0,1,4,282,2,162,22109
201601,999,44940,C,Sumter  SC ,9,9,2090,0,0,0,0,0,0,0,0,0,9,9,2090,0,0,0,0,0,0,0,0,0
201601,999,45300,C,Tampa-St. Petersburg-Clearwater  FL ,806,806,235090,5,10,1014,6,24,721,18,933,102617,802,802,233909,5,10,1014,6,24,721,16,894,100473
201601,999,45460, ,Terre Haute  IN ,1,1,151,1,2,113,0,0,0,1,11,1034,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,45500, ,Texarkana  TX-AR ,3,3,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,45820, ,Topeka  KS ,16,16,3115,0,0,0,0,0,0,0,0,0,14,14,2765,0,0,0,0,0,0,0,0,0
201601,999,46220, ,Tuscaloosa  AL ,40,40,8744,3,6,852,1,3,357,2,60,6062,18,18,3529,0,0,0,0,0,0,0,0,0
201601,999,46520,C,Urban Honolulu  HI ,87,87,30924,0,0,0,0,0,0,0,0,0,87,87,30924,0,0,0,0,0,0,0,0,0
201601,999,46540, ,Utica-Rome  NY ,1,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,46660, ,Valdosta  GA ,27,27,3956,1,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,47380, ,Waco  TX ,14,14,4510,0,0,0,0,0,0,17,282,18400,14,14,4510,0,0,0,0,0,0,17,282,18400
201601,999,47460, ,Walla Walla  WA ,5,5,911,0,0,0,0,0,0,0,0,0,5,5,911,0,0,0,0,0,0,0,0,0
201601,999,47940, ,Waterloo-Cedar Falls  IA ,9,9,1917,0,0,0,0,0,0,0,0,0,9,9,1917,0,0,0,0,0,0,0,0,0
201601,999,48060, ,Watertown-Fort Drum  NY ,2,2,200,0,0,0,0,0,0,0,0,0,2,2,200,0,0,0,0,0,0,0,0,0
201601,999,48300, ,Wenatchee  WA ,12,12,3034,0,0,0,0,0,0,0,0,0,12,12,3034,0,0,0,0,0,0,0,0,0
201601,999,48540, ,Wheeling  WV-OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,48660, ,Wichita Falls  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,48900, ,Wilmington  NC ,67,67,16454,0,0,0,0,0,0,1,60,4654,0,0,0,0,0,0,0,0,0,0,0,0
201601,999,49420, ,Yakima  WA ,8,8,1857,0,0,0,0,0,0,0,0,0,8,8,1857,0,0,0,0,0,0,0,0,0
201601,999,49740, ,Yuma  AZ ,69,69,11863,0,0,0,1,3,159,0,0,0,69,69,11863,0,0,0,1,3,159,0,0,0
