Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201603,428,47220,C,Vineland-Bridgeton  NJ ,18,18,2079,0,0,0,0,0,0,1,5,666,0,0,0,0,0,0,0,0,0,0,0,0
201603,430,38300, ,Pittsburgh  PA ,110,110,29908,1,2,246,1,3,324,4,64,10383,81,81,23020,0,0,0,0,0,0,2,48,8547
201603,430,48260, ,Weirton-Steubenville  WV-OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,438,30340, ,Lewiston-Auburn  ME ,10,10,1746,0,0,0,0,0,0,0,0,0,9,9,1554,0,0,0,0,0,0,0,0,0
201603,438,38860, ,Portland-South Portland  ME ,105,105,25368,8,16,2879,1,3,405,2,10,657,54,54,13286,7,14,2654,0,0,0,1,5,442
201603,440,10540, ,Albany  OR ,23,23,5453,0,0,0,0,0,0,0,0,0,18,18,4442,0,0,0,0,0,0,0,0,0
201603,440,18700, ,Corvallis  OR ,6,6,1564,0,0,0,0,0,0,0,0,0,6,6,1564,0,0,0,0,0,0,0,0,0
201603,440,31020, ,Longview  WA ,15,15,3668,0,0,0,0,0,0,0,0,0,15,15,3668,0,0,0,0,0,0,0,0,0
201603,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,729,729,200680,9,18,2308,3,12,1493,32,950,120016,583,583,152401,8,16,1881,3,12,1493,32,950,120016
201603,440,41420, ,Salem  OR ,45,45,12870,3,6,1036,0,0,0,1,8,1111,44,44,12620,3,6,1036,0,0,0,1,8,1111
201603,444,39380,C,Pueblo  CO ,27,27,4745,0,0,0,0,0,0,0,0,0,27,27,4745,0,0,0,0,0,0,0,0,0
201603,450,20500,C,Durham-Chapel Hill  NC ,219,219,52862,0,0,0,0,0,0,1,27,1841,82,82,25818,0,0,0,0,0,0,0,0,0
201603,450,39580,C,Raleigh  NC ,793,793,173634,0,0,0,0,0,0,1,20,1510,695,695,152107,0,0,0,0,0,0,1,20,1510
201603,452,39660, ,Rapid City  SD ,37,37,7901,0,0,0,0,0,0,1,12,935,31,31,7047,0,0,0,0,0,0,1,12,935
201603,454,39820, ,Redding  CA ,12,12,3371,0,0,0,0,0,0,0,0,0,12,12,3371,0,0,0,0,0,0,0,0,0
201603,456,16180,C,Carson City  NV ,2,2,1085,0,0,0,0,0,0,0,0,0,2,2,1085,0,0,0,0,0,0,0,0,0
201603,456,39900,C,Reno  NV ,180,180,44923,0,0,0,0,0,0,6,108,11032,137,137,35019,0,0,0,0,0,0,6,108,11032
201603,462,40340, ,Rochester  MN ,34,34,7388,0,0,0,0,0,0,0,0,0,34,34,7388,0,0,0,0,0,0,0,0,0
201603,464,40380, ,Rochester  NY ,130,130,21046,1,2,114,2,8,753,1,9,897,114,114,17933,0,0,0,2,8,753,1,9,897
201603,466,40420, ,Rockford  IL ,14,14,2880,16,32,1214,0,0,0,0,0,0,14,14,2880,16,32,1214,0,0,0,0,0,0
201603,470,40660, ,Rome  GA ,8,8,1823,0,0,0,0,0,0,0,0,0,8,8,1823,0,0,0,0,0,0,0,0,0
201603,472,40900,C,Sacramento--Roseville--Arden-Arcade  CA ,475,475,140442,1,2,453,0,0,0,0,0,0,469,469,138261,1,2,453,0,0,0,0,0,0
201603,474,13020, ,Bay City  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,474,33220, ,Midland  MI ,1,1,74,1,2,78,0,0,0,0,0,0,1,1,74,1,2,78,0,0,0,0,0,0
201603,474,40980, ,Saginaw  MI ,3,3,642,0,0,0,0,0,0,0,0,0,3,3,642,0,0,0,0,0,0,0,0,0
201603,476,41180, ,St. Louis  MO-IL ,541,541,128048,7,14,1105,3,10,1171,16,314,27573,421,421,91565,5,10,600,3,10,1171,13,286,23493
201603,482,36260, ,Ogden-Clearfield  UT ,202,202,51826,1,2,214,6,22,3182,3,19,2031,163,163,41022,1,2,214,4,16,2399,3,19,2031
201603,482,39340, ,Provo-Orem  UT ,379,379,98154,6,12,2006,1,4,551,1,5,844,376,376,97232,6,12,2006,1,4,551,1,5,844
201603,482,41620, ,Salt Lake City  UT ,407,407,101704,3,6,1056,1,4,632,5,337,33702,346,346,82989,1,2,412,0,0,0,2,298,30087
201603,488,41860,C,San Francisco-Oakland-Hayward  CA ,403,403,138446,1,2,900,2,8,2035,17,892,57967,324,324,110200,1,2,900,2,8,2035,8,735,31492
201603,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,141,141,55280,1,2,344,1,3,745,3,159,28412,119,119,49671,1,2,344,0,0,0,0,0,0
201603,488,42100, ,Santa Cruz-Watsonville  CA ,10,10,2320,0,0,0,1,4,459,1,5,509,0,0,0,0,0,0,0,0,0,0,0,0
201603,488,42220, ,Santa Rosa  CA ,33,33,7429,3,6,700,0,0,0,6,120,11801,33,33,7429,3,6,700,0,0,0,6,120,11801
201603,488,44700, ,Stockton-Lodi  CA ,122,122,30131,0,0,0,0,0,0,0,0,0,102,102,23872,0,0,0,0,0,0,0,0,0
201603,488,46700, ,Vallejo-Fairfield  CA ,47,47,13886,0,0,0,0,0,0,0,0,0,47,47,13886,0,0,0,0,0,0,0,0,0
201603,496,25980, ,Hinesville  GA ,32,32,6935,0,0,0,0,0,0,0,0,0,32,32,6935,0,0,0,0,0,0,0,0,0
201603,496,42340, ,Savannah  GA ,205,205,46759,0,0,0,0,0,0,4,27,1352,167,167,42004,0,0,0,0,0,0,2,16,640
201603,500,14740,C,Bremerton-Silverdale  WA ,61,61,17856,4,8,1567,0,0,0,0,0,0,61,61,17856,4,8,1567,0,0,0,0,0,0
201603,500,34580, ,Mount Vernon-Anacortes  WA ,32,32,7141,0,0,0,0,0,0,0,0,0,19,19,5005,0,0,0,0,0,0,0,0,0
201603,500,36500, ,Olympia-Tumwater  WA ,96,96,24564,0,0,0,0,0,0,1,20,2262,96,96,24564,0,0,0,0,0,0,1,20,2262
201603,500,42660,C,Seattle-Tacoma-Bellevue  WA ,945,945,296111,23,46,8704,18,64,12177,34,780,70395,863,863,268037,22,44,8182,18,64,12177,29,707,62498
201603,512,43580, ,Sioux City  IA-NE-SD ,12,12,3621,0,0,0,0,0,0,0,0,0,2,2,775,0,0,0,0,0,0,0,0,0
201603,515,21140, ,Elkhart-Goshen  IN ,16,16,3615,0,0,0,0,0,0,0,0,0,16,16,3615,0,0,0,0,0,0,0,0,0
201603,515,35660, ,Niles-Benton Harbor  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,515,43780, ,South Bend-Mishawaka  IN-MI ,14,14,3244,1,2,224,0,0,0,10,66,7760,13,13,3009,1,2,224,0,0,0,10,66,7760
201603,518,17660, ,Coeur dAlene  ID ,71,71,16535,3,6,559,0,0,0,2,13,1136,15,15,4917,0,0,0,0,0,0,0,0,0
201603,518,44060, ,Spokane-Spokane Valley  WA ,178,178,44244,4,8,1180,0,0,0,9,276,22716,165,165,41481,4,8,1180,0,0,0,9,276,22716
201603,520,44180, ,Springfield  MO ,76,76,19017,0,0,0,0,0,0,3,69,2868,60,60,16242,0,0,0,0,0,0,0,0,0
201603,521,44140, ,Springfield  MA ,1,1,150,0,0,0,0,0,0,0,0,0,1,1,150,0,0,0,0,0,0,0,0,0
201603,522,44100, ,Springfield  IL ,11,11,2560,3,6,868,0,0,0,1,5,1114,0,0,0,0,0,0,0,0,0,0,0,0
201603,524,44300, ,State College  PA ,13,13,2663,0,0,0,0,0,0,1,5,629,2,2,345,0,0,0,0,0,0,0,0,0
201603,532,45060, ,Syracuse  NY ,33,33,7555,1,2,251,0,0,0,1,7,430,32,32,7455,0,0,0,0,0,0,0,0,0
201603,533,45220, ,Tallahassee  FL ,70,70,12678,0,0,0,0,0,0,2,47,4803,18,18,2604,0,0,0,0,0,0,0,0,0
201603,534,45780, ,Toledo  OH ,60,60,18633,0,0,0,0,0,0,0,0,0,60,60,18633,0,0,0,0,0,0,0,0,0
201603,536,46060,C,Tucson  AZ ,238,238,64595,2,4,197,0,0,0,4,70,8228,162,162,45840,0,0,0,0,0,0,0,0,0
201603,538,46140,C,Tulsa  OK ,278,278,60820,3,6,405,0,0,0,0,0,0,275,275,60587,3,6,405,0,0,0,0,0,0
201603,540,46340, ,Tyler  TX ,29,29,12904,0,0,0,0,0,0,0,0,0,29,29,12904,0,0,0,0,0,0,0,0,0
201603,545,47260, ,Virginia Beach-Norfolk-Newport News  VA-NC ,398,398,74592,2,4,403,1,4,590,13,408,8972,367,367,70692,2,4,403,1,4,590,13,408,8972
201603,546,47300, ,Visalia-Porterville  CA ,103,103,23216,7,14,1764,0,0,0,0,0,0,103,103,23216,7,14,1764,0,0,0,0,0,0
201603,548,12580,C,Baltimore-Columbia-Towson  MD ,435,435,96430,0,0,0,1,3,393,3,76,7573,393,393,89432,0,0,0,0,0,0,1,16,1500
201603,548,15680,C,California-Lexington Park  MD ,41,41,9271,0,0,0,0,0,0,0,0,0,41,41,9271,0,0,0,0,0,0,0,0,0
201603,548,16540,C,Chambersburg-Waynesboro  PA ,25,25,4421,0,0,0,1,3,324,0,0,0,21,21,4057,0,0,0,0,0,0,0,0,0
201603,548,25180, ,Hagerstown-Martinsburg  MD-WV ,77,77,19003,1,2,225,0,0,0,0,0,0,77,77,19003,1,2,225,0,0,0,0,0,0
201603,548,47900, ,Washington-Arlington-Alexandria  DC-VA-MD-WV ,1243,1243,284357,2,4,300,1,4,484,15,820,78670,953,953,221431,2,4,300,1,4,484,12,590,53587
201603,548,49020, ,Winchester  VA-WV ,65,65,13284,0,0,0,0,0,0,0,0,0,65,65,13284,0,0,0,0,0,0,0,0,0
201603,554,48140, ,Wausau  WI ,12,12,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,556,48620, ,Wichita  KS ,90,90,18434,5,10,1024,0,0,0,1,7,105,22,22,5673,0,0,0,0,0,0,0,0,0
201603,558,48700, ,Williamsport  PA ,1,1,296,2,4,486,0,0,0,0,0,0,1,1,296,2,4,486,0,0,0,0,0,0
201603,566,49660, ,Youngstown-Warren-Boardman  OH-PA ,17,17,3436,0,0,0,0,0,0,0,0,0,17,17,3436,0,0,0,0,0,0,0,0,0
201603,999,10180, ,Abilene  TX ,36,36,6153,0,0,0,0,0,0,0,0,0,36,36,6153,0,0,0,0,0,0,0,0,0
201603,999,10500, ,Albany  GA ,17,17,2377,2,4,300,0,0,0,0,0,0,12,12,1825,0,0,0,0,0,0,0,0,0
201603,999,10780, ,Alexandria  LA ,19,19,3319,1,2,187,0,0,0,0,0,0,14,14,2244,0,0,0,0,0,0,0,0,0
201603,999,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,11260,C,Anchorage  AK ,71,71,22004,0,0,0,2,7,970,1,13,2055,4,4,930,0,0,0,1,4,455,0,0,0
201603,999,11500, ,Anniston-Oxford-Jacksonville  AL ,1,1,98,0,0,0,0,0,0,0,0,0,1,1,98,0,0,0,0,0,0,0,0,0
201603,999,12260, ,Augusta-Richmond County  GA-SC ,268,268,48480,1,2,180,0,0,0,1,26,759,87,87,16779,0,0,0,0,0,0,0,0,0
201603,999,12420, ,Austin-Round Rock  TX ,1490,1490,346957,17,34,2804,15,59,3364,38,742,47909,1328,1328,311054,13,26,2299,15,59,3364,38,742,47909
201603,999,12540, ,Bakersfield  CA ,162,162,35033,1,2,250,1,3,295,2,22,2021,14,14,2410,0,0,0,0,0,0,0,0,0
201603,999,12620, ,Bangor  ME ,5,5,975,0,0,0,0,0,0,0,0,0,5,5,975,0,0,0,0,0,0,0,0,0
201603,999,12940,C,Baton Rouge  LA ,309,309,65563,2,4,440,0,0,0,2,23,5834,85,85,16384,2,4,440,0,0,0,0,0,0
201603,999,13140, ,Beaumont-Port Arthur  TX ,44,44,9774,0,0,0,0,0,0,0,0,0,44,44,9774,0,0,0,0,0,0,0,0,0
201603,999,13220,C,Beckley  WV ,9,9,1407,0,0,0,0,0,0,0,0,0,5,5,800,0,0,0,0,0,0,0,0,0
201603,999,13380, ,Bellingham  WA ,49,49,11684,2,4,588,2,8,1085,1,24,2655,49,49,11684,2,4,588,2,8,1085,1,24,2655
201603,999,13740, ,Billings  MT ,53,53,10500,0,0,0,0,0,0,0,0,0,53,53,10500,0,0,0,0,0,0,0,0,0
201603,999,13780, ,Binghamton  NY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,13900, ,Bismarck  ND ,52,52,10586,0,0,0,2,6,1735,1,12,1152,38,38,7745,0,0,0,2,6,1735,1,12,1152
201603,999,13980, ,Blacksburg-Christiansburg-Radford  VA ,16,16,1915,0,0,0,0,0,0,0,0,0,16,16,1915,0,0,0,0,0,0,0,0,0
201603,999,15260, ,Brunswick  GA ,47,47,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,15540, ,Burlington-South Burlington  VT ,25,25,6608,1,2,205,0,0,0,1,30,3008,21,21,5143,0,0,0,0,0,0,1,30,3008
201603,999,16220, ,Casper  WY ,15,15,3584,0,0,0,0,0,0,0,0,0,15,15,3584,0,0,0,0,0,0,0,0,0
201603,999,16580, ,Champaign-Urbana  IL ,24,24,5063,0,0,0,0,0,0,3,66,4621,19,19,4009,0,0,0,0,0,0,3,66,4621
201603,999,16700,C,Charleston-North Charleston  SC ,510,510,132385,0,0,0,0,0,0,2,80,2683,436,436,118622,0,0,0,0,0,0,0,0,0
201603,999,16820, ,Charlottesville  VA ,60,60,17881,0,0,0,0,0,0,1,8,1189,53,53,16292,0,0,0,0,0,0,0,0,0
201603,999,16940, ,Cheyenne  WY ,32,32,5770,0,0,0,0,0,0,0,0,0,32,32,5770,0,0,0,0,0,0,0,0,0
201603,999,17020, ,Chico  CA ,33,33,6875,0,0,0,0,0,0,1,15,795,33,33,6875,0,0,0,0,0,0,1,15,795
201603,999,17300,C,Clarksville  TN-KY ,142,142,19682,0,0,0,2,8,425,0,0,0,140,140,19540,0,0,0,2,8,425,0,0,0
201603,999,17780, ,College Station-Bryan  TX ,175,175,27847,8,16,1659,5,19,2025,15,183,12587,175,175,27847,8,16,1659,5,19,2025,15,183,12587
201603,999,17820,C,Colorado Springs  CO ,379,379,154389,0,0,0,0,0,0,0,0,0,379,379,154389,0,0,0,0,0,0,0,0,0
201603,999,18880,C,Crestview-Fort Walton Beach-Destin  FL ,211,211,69946,0,0,0,0,0,0,0,0,0,205,205,69040,0,0,0,0,0,0,0,0,0
201603,999,19060, ,Cumberland  MD-WV ,5,5,706,0,0,0,0,0,0,0,0,0,5,5,706,0,0,0,0,0,0,0,0,0
201603,999,19180, ,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,19500, ,Decatur  IL ,4,4,973,0,0,0,0,0,0,0,0,0,4,4,973,0,0,0,0,0,0,0,0,0
201603,999,20220, ,Dubuque  IA ,15,15,2815,0,0,0,0,0,0,0,0,0,15,15,2815,0,0,0,0,0,0,0,0,0
201603,999,20260, ,Duluth  MN-WI ,4,4,835,0,0,0,0,0,0,1,5,720,2,2,448,0,0,0,0,0,0,0,0,0
201603,999,20940, ,El Centro  CA ,22,22,4978,0,0,0,0,0,0,0,0,0,22,22,4978,0,0,0,0,0,0,0,0,0
201603,999,21420, ,Enid  OK ,3,3,760,0,0,0,0,0,0,0,0,0,3,3,760,0,0,0,0,0,0,0,0,0
201603,999,21660, ,Eugene  OR ,63,63,16505,0,0,0,0,0,0,0,0,0,45,45,11970,0,0,0,0,0,0,0,0,0
201603,999,21780, ,Evansville  IN-KY ,52,52,12286,3,6,385,0,0,0,1,12,300,52,52,12286,3,6,385,0,0,0,1,12,300
201603,999,21820,C,Fairbanks  AK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,22140,C,Farmington  NM ,20,20,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,22220, ,Fayetteville-Springdale-Rogers  AR-MO ,306,306,71080,0,0,0,0,0,0,1,16,1146,248,248,60922,0,0,0,0,0,0,0,0,0
201603,999,22380, ,Flagstaff  AZ ,24,24,5604,0,0,0,0,0,0,0,0,0,24,24,5604,0,0,0,0,0,0,0,0,0
201603,999,22500, ,Florence  SC ,24,24,3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,22520, ,Florence-Muscle Shoals  AL ,15,15,2034,0,0,0,0,0,0,0,0,0,5,5,852,0,0,0,0,0,0,0,0,0
201603,999,22540, ,Fond du Lac  WI ,4,4,797,1,2,284,0,0,0,0,0,0,1,1,208,0,0,0,0,0,0,0,0,0
201603,999,22660,C,Fort Collins  CO ,148,148,40057,2,4,673,3,12,2254,0,0,0,146,146,39629,2,4,673,3,12,2254,0,0,0
201603,999,22900, ,Fort Smith  AR-OK ,26,26,4836,5,10,1568,5,20,1350,0,0,0,14,14,3395,4,8,1398,5,20,1350,0,0,0
201603,999,23460, ,Gadsden  AL ,4,4,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,24220, ,Grand Forks  ND-MN ,11,11,3099,0,0,0,0,0,0,0,0,0,11,11,3099,0,0,0,0,0,0,0,0,0
201603,999,24260, ,Grand Island  NE ,11,11,2189,0,0,0,0,0,0,0,0,0,11,11,2189,0,0,0,0,0,0,0,0,0
201603,999,24300,C,Grand Junction  CO ,38,38,9589,0,0,0,0,0,0,1,64,7635,38,38,9589,0,0,0,0,0,0,1,64,7635
201603,999,24500, ,Great Falls  MT ,17,17,4259,0,0,0,1,3,350,0,0,0,17,17,4259,0,0,0,1,3,350,0,0,0
201603,999,25060, ,Gulfport-Biloxi-Pascagoula  MS ,148,148,23593,0,0,0,1,3,301,1,10,847,105,105,17401,0,0,0,0,0,0,0,0,0
201603,999,25620, ,Hattiesburg  MS ,4,4,1515,1,2,172,3,11,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,25940, ,Hilton Head Island-Bluffton-Beaufort  SC ,59,59,16678,0,0,0,0,0,0,0,0,0,34,34,10139,0,0,0,0,0,0,0,0,0
201603,999,26140, ,Homosassa Springs  FL ,25,25,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,26380, ,Houma-Thibodaux  LA ,31,31,7233,0,0,0,0,0,0,0,0,0,31,31,7233,0,0,0,0,0,0,0,0,0
201603,999,27100, ,Jackson  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,27340,C,Jacksonville  NC ,61,61,8775,0,0,0,0,0,0,0,0,0,61,61,8775,0,0,0,0,0,0,0,0,0
201603,999,27980,C,Kahului-Wailuku-Lahaina  HI ,30,30,8748,6,12,3071,1,3,341,0,0,0,30,30,8748,6,12,3071,1,3,341,0,0,0
201603,999,28420,C,Kennewick-Richland  WA ,137,137,39183,2,4,372,0,0,0,1,8,621,59,59,15472,0,0,0,0,0,0,0,0,0
201603,999,28660,C,Killeen-Temple  TX ,240,240,39239,7,14,977,1,4,175,0,0,0,199,199,31263,5,10,696,1,4,175,0,0,0
201603,999,29100, ,La Crosse-Onalaska  WI-MN ,21,21,5248,2,4,800,0,0,0,0,0,0,21,21,5248,2,4,800,0,0,0,0,0,0
201603,999,29460, ,Lakeland-Winter Haven  FL ,201,201,38591,0,0,0,0,0,0,0,0,0,187,187,36747,0,0,0,0,0,0,0,0,0
201603,999,29540, ,Lancaster  PA ,7,7,994,0,0,0,0,0,0,0,0,0,5,5,570,0,0,0,0,0,0,0,0,0
201603,999,29700, ,Laredo  TX ,101,101,14760,0,0,0,1,4,191,1,55,3438,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,30020, ,Lawton  OK ,13,13,2891,0,0,0,0,0,0,0,0,0,13,13,2891,0,0,0,0,0,0,0,0,0
201603,999,30300, ,Lewiston  ID-WA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,30860, ,Logan  UT-ID ,5,5,2066,0,0,0,0,0,0,0,0,0,4,4,1775,0,0,0,0,0,0,0,0,0
201603,999,31340, ,Lynchburg  VA ,44,44,10210,0,0,0,0,0,0,0,0,0,44,44,10210,0,0,0,0,0,0,0,0,0
201603,999,33540,C,Missoula  MT ,23,23,2273,0,0,0,0,0,0,0,0,0,23,23,2273,0,0,0,0,0,0,0,0,0
201603,999,33860, ,Montgomery  AL ,75,75,13607,0,0,0,0,0,0,0,0,0,68,68,12642,0,0,0,0,0,0,0,0,0
201603,999,36100, ,Ocala  FL ,93,93,19414,0,0,0,0,0,0,0,0,0,93,93,19414,0,0,0,0,0,0,0,0,0
201603,999,36980, ,Owensboro  KY ,24,24,2480,0,0,0,0,0,0,0,0,0,24,24,2480,0,0,0,0,0,0,0,0,0
201603,999,37340, ,Palm Bay-Melbourne-Titusville  FL ,123,123,44800,0,0,0,3,12,2146,4,31,4847,123,123,44800,0,0,0,3,12,2146,4,31,4847
201603,999,37460, ,Panama City  FL ,41,41,10664,0,0,0,0,0,0,0,0,0,41,41,10664,0,0,0,0,0,0,0,0,0
201603,999,38060,C,Phoenix-Mesa-Scottsdale  AZ ,1797,1797,490028,11,22,2082,6,24,3968,7,37,8116,1761,1761,481982,11,22,2082,6,24,3968,7,37,8116
201603,999,38340, ,Pittsfield  MA ,1,1,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,38540, ,Pocatello  ID ,20,20,2957,0,0,0,1,3,136,0,0,0,14,14,2308,0,0,0,0,0,0,0,0,0
201603,999,39140, ,Prescott  AZ ,95,95,24004,0,0,0,0,0,0,0,0,0,95,95,24004,0,0,0,0,0,0,0,0,0
201603,999,40060, ,Richmond  VA ,396,396,77703,2,4,260,2,7,1093,14,102,3124,390,390,76748,2,4,260,2,7,1093,14,102,3124
201603,999,41100, ,St. George  UT ,83,83,15813,0,0,0,2,7,578,1,6,368,83,83,15813,0,0,0,2,7,578,1,6,368
201603,999,41500, ,Salinas  CA ,23,23,5900,0,0,0,0,0,0,0,0,0,22,22,5705,0,0,0,0,0,0,0,0,0
201603,999,41540, ,Salisbury  MD-DE ,226,226,34121,7,14,1356,2,7,1031,5,27,2699,219,219,33013,6,12,1180,2,7,1031,3,16,1661
201603,999,41660,C,San Angelo  TX ,13,13,3186,0,0,0,0,0,0,0,0,0,13,13,3186,0,0,0,0,0,0,0,0,0
201603,999,41700,C,San Antonio-New Braunfels  TX ,500,500,116992,4,8,880,3,12,1193,6,30,3434,442,442,107775,4,8,880,3,12,1193,5,25,2368
201603,999,41740,C,San Diego-Carlsbad  CA ,193,193,62476,8,16,2658,7,22,4700,17,216,34609,183,183,57868,8,16,2658,7,22,4700,16,204,33315
201603,999,42020, ,San Luis Obispo-Paso Robles-Arroyo Grande  CA ,35,35,14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,42200, ,Santa Maria-Santa Barbara  CA ,5,5,1655,0,0,0,0,0,0,1,6,825,5,5,1655,0,0,0,0,0,0,1,6,825
201603,999,42540, ,Scranton--Wilkes-Barre--Hazleton  PA ,1,1,205,0,0,0,1,4,248,0,0,0,1,1,205,0,0,0,0,0,0,0,0,0
201603,999,43100, ,Sheboygan  WI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,43340, ,Shreveport-Bossier City  LA ,72,72,15066,0,0,0,0,0,0,10,120,8859,35,35,6686,0,0,0,0,0,0,10,120,8859
201603,999,43420, ,Sierra Vista-Douglas  AZ ,17,17,2342,0,0,0,0,0,0,1,6,635,8,8,770,0,0,0,0,0,0,0,0,0
201603,999,43620, ,Sioux Falls  SD ,152,152,30497,0,0,0,1,3,398,3,37,3443,152,152,30497,0,0,0,1,3,398,3,37,3443
201603,999,44940,C,Sumter  SC ,28,28,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,45300,C,Tampa-St. Petersburg-Clearwater  FL ,934,934,266280,4,8,850,5,19,916,8,372,22415,918,918,262384,3,6,570,4,16,676,4,320,18862
201603,999,45460, ,Terre Haute  IN ,1,1,151,1,2,113,0,0,0,1,11,1034,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,45500, ,Texarkana  TX-AR ,4,4,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,45820, ,Topeka  KS ,21,21,4708,0,0,0,0,0,0,0,0,0,18,18,4184,0,0,0,0,0,0,0,0,0
201603,999,46220, ,Tuscaloosa  AL ,42,42,10252,0,0,0,0,0,0,0,0,0,42,42,10252,0,0,0,0,0,0,0,0,0
201603,999,46520,C,Urban Honolulu  HI ,56,56,25123,0,0,0,0,0,0,0,0,0,56,56,25123,0,0,0,0,0,0,0,0,0
201603,999,46540, ,Utica-Rome  NY ,3,3,560,0,0,0,0,0,0,0,0,0,2,2,454,0,0,0,0,0,0,0,0,0
201603,999,46660, ,Valdosta  GA ,36,36,5275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,47380, ,Waco  TX ,39,39,7791,5,10,845,8,32,4000,1,180,34500,39,39,7791,5,10,845,8,32,4000,1,180,34500
201603,999,47460, ,Walla Walla  WA ,11,11,2759,0,0,0,0,0,0,0,0,0,11,11,2759,0,0,0,0,0,0,0,0,0
201603,999,47940, ,Waterloo-Cedar Falls  IA ,17,17,3664,0,0,0,0,0,0,0,0,0,17,17,3664,0,0,0,0,0,0,0,0,0
201603,999,48060, ,Watertown-Fort Drum  NY ,10,10,1353,0,0,0,0,0,0,0,0,0,10,10,1353,0,0,0,0,0,0,0,0,0
201603,999,48300, ,Wenatchee  WA ,41,41,9829,0,0,0,0,0,0,0,0,0,41,41,9829,0,0,0,0,0,0,0,0,0
201603,999,48540, ,Wheeling  WV-OH ,1,1,247,0,0,0,0,0,0,0,0,0,1,1,247,0,0,0,0,0,0,0,0,0
201603,999,48660, ,Wichita Falls  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,48900, ,Wilmington  NC ,89,89,21831,0,0,0,0,0,0,2,62,4809,0,0,0,0,0,0,0,0,0,0,0,0
201603,999,49420, ,Yakima  WA ,30,30,8251,0,0,0,0,0,0,0,0,0,29,29,8111,0,0,0,0,0,0,0,0,0
201603,999,49740, ,Yuma  AZ ,72,72,10430,0,0,0,0,0,0,0,0,0,65,65,9904,0,0,0,0,0,0,0,0,0
